"Customer ID",Age,Gender,"Loyalty Member","Product Type",SKU,Rating,"Order Status","Payment Method","Total Price","Unit Price",Quantity,"Purchase Date","Shipping Type","Add-on Total","Add-ons Purchased1","Add-ons Purchased2","Add-ons Purchased3"
13517,41,Male,No,Tablet,TBL345,3,Completed,PayPal,1572.82,786.41,2,2024-08-09,Standard,52.19,Accessory,"Extended Warranty",None
13518,37,Male,No,Tablet,TBL345,1,Completed,"Bank Transfer",786.41,786.41,1,2024-03-02,Standard,0,None,None,None
13518,37,Male,No,Smartwatch,SWT567,5,Completed,PayPal,919,459.5,2,2024-04-22,Expedited,46.01,"Extended Warranty",None,None
13519,28,Female,No,Smartwatch,SWT567,3,Completed,PayPal,3676,459.5,8,2024-07-13,"Same Day",191.94,Accessory,"Extended Warranty",Accessory
13520,40,Male,No,Smartwatch,SWT567,4,Completed,PayPal,3216.5,459.5,7,2024-08-07,Standard,284.01,"Impulse Item",Accessory,"Impulse Item"
13521,64,Male,No,Smartwatch,SWT567,4,Completed,"Credit Card",2757,459.5,6,2024-07-25,Standard,87.85,"Impulse Item","Impulse Item",None
13522,42,Female,No,Tablet,TBL345,1,Completed,PayPal,7864.1,786.41,10,2024-05-18,Standard,93.78,Accessory,"Impulse Item",None
13523,66,Male,No,Headphones,HDP456,4,Cancelled,"Bank Transfer",3611.8,361.18,10,2024-03-18,"Same Day",0,None,None,None
13524,28,Male,No,Smartphone,SMP234,5,Completed,PayPal,6838.08,1139.68,6,2024-06-28,"Same Day",159.68,"Impulse Item",Accessory,None
13524,28,Male,Yes,Headphones,HDP456,2,Cancelled,"Bank Transfer",2889.44,361.18,8,2024-08-16,"Same Day",123.92,"Extended Warranty","Extended Warranty",None
13525,46,Male,No,Headphones,HDP456,4,Cancelled,"Credit Card",2167.08,361.18,6,2024-08-06,Expedited,168.21,"Extended Warranty","Extended Warranty","Extended Warranty"
13525,46,Male,No,Smartwatch,SWT567,5,Cancelled,"Bank Transfer",459.5,459.5,1,2024-08-21,Standard,49.72,"Extended Warranty",None,None
13526,64,Male,Yes,Headphones,HDP456,5,Cancelled,"Bank Transfer",3250.62,361.18,9,2024-03-05,Standard,0,None,None,None
13526,64,Male,No,Tablet,TBL345,1,Completed,"Credit Card",7864.1,786.41,10,2024-03-29,"Same Day",166.51,Accessory,Accessory,None
13527,30,Male,No,Headphones,HDP456,2,Completed,PayPal,361.18,361.18,1,2024-06-05,Standard,98.23,Accessory,"Extended Warranty",None
13529,32,Female,No,Tablet,TBL345,3,Completed,"Bank Transfer",3145.64,786.41,4,2024-02-23,Expedited,217.46,"Impulse Item","Extended Warranty","Extended Warranty"
13530,80,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,4135.5,459.5,9,2024-05-29,"Same Day",80.72,"Impulse Item",None,None
13532,71,Female,No,Tablet,TBL345,4,Cancelled,"Credit Card",6291.28,786.41,8,2024-04-26,Expedited,91.54,"Extended Warranty",Accessory,"Extended Warranty"
13533,37,Female,Yes,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,2024-01-20,"Same Day",110.55,"Extended Warranty","Impulse Item",None
13534,23,Male,No,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-03-05,Standard,0,None,None,None
13534,23,Male,No,Laptop,LTP123,3,Completed,"Credit Card",6068.88,674.32,9,2024-03-19,Expedited,0,None,None,None
13534,23,Male,No,Smartphone,SMP234,5,Completed,"Bank Transfer",9117.44,1139.68,8,2024-04-25,Standard,213.88,"Extended Warranty","Extended Warranty",Accessory
13534,23,Male,No,Laptop,LTP123,3,Completed,PayPal,5394.56,674.32,8,2024-07-24,Standard,0,None,None,None
13534,23,Male,No,Tablet,TBL345,5,Completed,"Bank Transfer",3145.64,786.41,4,2024-08-01,"Same Day",153.73,Accessory,"Impulse Item","Extended Warranty"
13535,69,Male,No,Smartwatch,SWT567,2,Completed,"Credit Card",3216.5,459.5,7,2024-03-16,Expedited,0,None,None,None
13535,69,Male,No,Laptop,LTP123,1,Completed,"Credit Card",5394.56,674.32,8,2024-04-18,Expedited,91.62,"Extended Warranty","Extended Warranty",None
13535,69,Male,Yes,Headphones,HDP456,1,Completed,PayPal,2528.26,361.18,7,2024-04-25,"Same Day",71.54,Accessory,"Extended Warranty",None
13535,69,Male,Yes,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,2024-05-10,Standard,38.12,"Impulse Item",None,None
13535,69,Male,No,Smartphone,SMP234,5,Completed,"Bank Transfer",3419.04,1139.68,3,2024-09-12,Expedited,21.49,"Impulse Item",None,None
13537,58,Male,Yes,Smartwatch,SWT567,4,Completed,"Credit Card",1838,459.5,4,2024-08-23,Expedited,148.45,Accessory,"Impulse Item",None
13539,23,Female,No,Tablet,TBL345,4,Completed,PayPal,5504.87,786.41,7,2024-02-17,Standard,0,None,None,None
13539,23,Female,No,Laptop,LTP123,5,Cancelled,"Bank Transfer",1348.64,674.32,2,2024-06-24,Expedited,209.11,"Extended Warranty","Impulse Item","Extended Warranty"
13541,47,Female,No,Headphones,HDP456,4,Completed,"Bank Transfer",2528.26,361.18,7,2024-07-25,"Same Day",133.12,"Extended Warranty",Accessory,Accessory
13542,63,Female,No,Tablet,TBL345,1,Cancelled,PayPal,6291.28,786.41,8,2024-06-24,"Same Day",266.21,"Impulse Item","Extended Warranty",Accessory
13543,21,Male,No,Smartwatch,SWT567,1,Cancelled,"Bank Transfer",2757,459.5,6,2024-07-21,"Same Day",226.7,"Impulse Item","Impulse Item",Accessory
13545,43,Female,No,Headphones,HDP456,4,Completed,PayPal,361.18,361.18,1,2024-03-03,Standard,155.77,"Extended Warranty",Accessory,None
13545,43,Female,No,Laptop,LTP123,3,Completed,PayPal,2697.28,674.32,4,2024-04-05,Standard,41.57,Accessory,None,None
13545,43,Female,No,Tablet,TBL345,1,Completed,PayPal,4718.46,786.41,6,2024-07-15,Expedited,268.95,"Impulse Item",Accessory,"Impulse Item"
13546,71,Female,No,Headphones,HDP456,2,Completed,"Bank Transfer",1083.54,361.18,3,2024-01-30,Standard,22,Accessory,None,None
13546,71,Female,No,Tablet,TBL345,3,Cancelled,"Bank Transfer",3932.05,786.41,5,2024-03-04,"Same Day",0,None,None,None
13547,57,Female,Yes,Smartwatch,SWT567,4,Completed,"Credit Card",4135.5,459.5,9,2024-05-07,Standard,26.88,"Extended Warranty",Accessory,None
13549,67,Male,No,Smartphone,SMP234,1,Cancelled,"Bank Transfer",6838.08,1139.68,6,2024-03-30,Standard,260.36,"Extended Warranty",Accessory,"Extended Warranty"
13549,67,Male,No,Headphones,HDP456,3,Cancelled,"Bank Transfer",1444.72,361.18,4,2024-09-18,Expedited,92.54,"Impulse Item",None,None
13552,56,Female,Yes,Tablet,TBL345,2,Completed,"Credit Card",7077.69,786.41,9,2024-04-03,Expedited,52.32,Accessory,None,None
13552,56,Female,Yes,Smartwatch,SWT567,5,Completed,"Credit Card",459.5,459.5,1,2024-04-25,Standard,31.9,"Extended Warranty",None,None
13553,64,Male,No,Smartphone,SMP234,5,Cancelled,"Bank Transfer",3419.04,1139.68,3,2024-07-27,Standard,112.74,Accessory,"Extended Warranty",None
13554,58,Male,Yes,Headphones,HDP456,4,Completed,"Bank Transfer",3611.8,361.18,10,2024-02-25,Expedited,48.04,"Impulse Item",None,None
13554,58,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,459.5,459.5,1,2024-05-03,Expedited,176.08,"Impulse Item",Accessory,None
13555,49,Male,No,Smartwatch,SWT567,1,Completed,"Credit Card",4135.5,459.5,9,2024-05-28,Expedited,71.16,"Impulse Item",None,None
13555,49,Male,Yes,Tablet,TBL345,3,Completed,"Bank Transfer",6291.28,786.41,8,2024-07-25,Standard,0,None,None,None
13555,49,Male,No,Laptop,LTP123,4,Completed,PayPal,4720.24,674.32,7,2024-09-14,"Same Day",75.12,"Impulse Item",None,None
13556,51,Female,No,Headphones,HDP456,1,Completed,"Credit Card",2167.08,361.18,6,2024-08-30,"Same Day",86.78,Accessory,Accessory,"Impulse Item"
13557,64,Male,No,Tablet,TBL345,2,Completed,PayPal,786.41,786.41,1,2024-03-07,Standard,114.16,"Extended Warranty","Impulse Item",None
13558,53,Male,No,Tablet,TBL345,4,Completed,"Credit Card",4718.46,786.41,6,2024-01-23,Standard,0,None,None,None
13562,36,Male,No,Smartphone,SMP234,5,Completed,"Bank Transfer",2279.36,1139.68,2,2024-01-22,Expedited,72.61,"Impulse Item","Extended Warranty",None
13562,36,Male,No,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,2024-02-03,"Same Day",111.68,"Impulse Item","Extended Warranty","Impulse Item"
13562,36,Male,No,Smartwatch,SWT567,3,Cancelled,"Bank Transfer",1838,459.5,4,2024-02-24,Standard,0,None,None,None
13562,36,Male,No,Smartphone,SMP234,4,Completed,"Credit Card",5698.4,1139.68,5,2024-09-05,"Same Day",206.42,"Impulse Item","Impulse Item",Accessory
13563,41,Male,No,Smartwatch,SWT567,3,Completed,"Credit Card",1378.5,459.5,3,2024-05-04,Standard,0,None,None,None
13563,41,Male,No,Smartphone,SMP234,1,Completed,"Credit Card",9117.44,1139.68,8,2024-05-22,"Same Day",190.05,Accessory,Accessory,"Extended Warranty"
13564,61,Female,Yes,Smartphone,SMP234,2,Completed,"Bank Transfer",9117.44,1139.68,8,2024-03-01,"Same Day",0,None,None,None
13565,43,Male,No,Headphones,HDP456,5,Completed,"Credit Card",2889.44,361.18,8,2024-08-01,Expedited,160.62,"Impulse Item","Extended Warranty","Extended Warranty"
13567,64,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,10257.12,1139.68,9,2024-02-24,"Same Day",151.95,Accessory,"Extended Warranty",None
13567,64,Female,Yes,Tablet,TBL345,1,Completed,PayPal,786.41,786.41,1,2024-06-13,"Same Day",123.57,"Extended Warranty","Impulse Item",None
13567,64,Female,Yes,Tablet,TBL345,1,Cancelled,"Credit Card",786.41,786.41,1,2024-07-08,Expedited,151.05,"Extended Warranty","Impulse Item",None
13568,39,Male,Yes,Smartphone,SMP234,1,Completed,"Credit Card",5698.4,1139.68,5,2024-06-05,Expedited,32.01,Accessory,None,None
13568,39,Male,No,Tablet,TBL345,5,Cancelled,PayPal,7864.1,786.41,10,2024-09-15,Expedited,65.11,Accessory,"Impulse Item",None
13569,38,Female,No,Headphones,HDP456,4,Completed,"Credit Card",722.36,361.18,2,2024-04-12,Standard,115.45,"Impulse Item","Extended Warranty",None
13569,38,Female,No,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,2024-09-11,Expedited,0,None,None,None
13572,69,Male,No,Smartphone,SMP234,1,Completed,PayPal,9117.44,1139.68,8,2024-01-28,Standard,126.62,"Impulse Item",Accessory,None
13572,69,Male,No,Tablet,TBL345,5,Completed,"Bank Transfer",1572.82,786.41,2,2024-09-06,Standard,134.74,"Extended Warranty",Accessory,None
13573,49,Female,No,Headphones,HDP456,1,Completed,"Credit Card",2167.08,361.18,6,2024-05-07,Expedited,80.62,Accessory,"Impulse Item",None
13576,53,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,1838,459.5,4,2024-01-13,Standard,0,None,None,None
13577,60,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4595,459.5,10,2024-02-21,"Same Day",116.55,"Impulse Item",Accessory,"Extended Warranty"
13578,30,Male,No,Laptop,LTP123,3,Completed,"Credit Card",4720.24,674.32,7,2024-01-11,Expedited,45.07,"Impulse Item",Accessory,None
13579,37,Female,No,Smartphone,SMP234,5,Completed,"Credit Card",4558.72,1139.68,4,2024-09-12,Expedited,87.43,Accessory,None,None
13579,37,Female,No,Tablet,TBL345,1,Completed,"Bank Transfer",5504.87,786.41,7,2024-09-18,Expedited,173.21,"Extended Warranty",Accessory,"Impulse Item"
13580,67,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,3676,459.5,8,2024-04-26,"Same Day",88.49,"Extended Warranty",None,None
13580,67,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,3676,459.5,8,2024-05-21,"Same Day",45.88,"Extended Warranty",None,None
13580,67,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,3419.04,1139.68,3,2024-09-03,Expedited,97.06,"Impulse Item",Accessory,None
13582,59,Male,No,Smartwatch,SWT567,2,Cancelled,"Bank Transfer",1838,459.5,4,2024-07-04,Expedited,0,None,None,None
13584,49,Female,No,Laptop,LTP123,2,Completed,"Bank Transfer",4045.92,674.32,6,2024-06-02,Expedited,90.3,"Impulse Item",None,None
13585,78,Female,No,Headphones,HDP456,2,Cancelled,"Credit Card",2167.08,361.18,6,2024-07-31,Standard,31.69,Accessory,None,None
13589,63,Male,No,Smartwatch,SWT567,3,Completed,"Bank Transfer",1378.5,459.5,3,2024-03-11,Standard,43.46,"Impulse Item",Accessory,None
13590,63,Female,Yes,Tablet,TBL345,1,Completed,PayPal,4718.46,786.41,6,2024-03-24,Standard,52.15,Accessory,None,None
13590,63,Female,No,Headphones,HDP456,2,Cancelled,"Bank Transfer",2889.44,361.18,8,2024-07-26,"Same Day",152.15,"Extended Warranty",Accessory,None
13592,63,Male,No,Smartwatch,SWT567,3,Cancelled,"Credit Card",1838,459.5,4,2024-04-06,Standard,0,None,None,None
13592,63,Male,Yes,Laptop,LTP123,1,Cancelled,"Credit Card",4045.92,674.32,6,2024-07-21,Standard,81.21,Accessory,None,None
13592,63,Male,No,Smartphone,SMP234,2,Completed,"Bank Transfer",11396.8,1139.68,10,2024-07-28,"Same Day",92.03,"Impulse Item","Impulse Item",None
13593,27,Female,No,Laptop,LTP123,4,Completed,"Credit Card",6743.2,674.32,10,2024-04-26,Expedited,114.63,Accessory,"Extended Warranty","Impulse Item"
13595,35,Female,No,Tablet,TBL345,1,Completed,PayPal,7077.69,786.41,9,2024-02-08,"Same Day",135.25,"Impulse Item",Accessory,None
13595,35,Female,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-07-26,Expedited,67.51,"Extended Warranty","Extended Warranty",None
13595,35,Female,No,Smartphone,SMP234,2,Completed,"Bank Transfer",2279.36,1139.68,2,2024-07-29,Expedited,127.38,"Extended Warranty","Extended Warranty",None
13597,28,Female,No,Tablet,TBL345,3,Completed,"Credit Card",2359.23,786.41,3,2024-04-12,"Same Day",0,None,None,None
13597,28,Female,No,Tablet,TBL345,2,Completed,"Credit Card",2359.23,786.41,3,2024-06-07,Standard,50.97,"Extended Warranty",None,None
13598,77,Male,No,Laptop,LTP123,5,Completed,PayPal,674.32,674.32,1,2024-01-10,"Same Day",100.46,"Impulse Item","Impulse Item","Impulse Item"
13598,77,Male,No,Laptop,LTP123,1,Completed,"Bank Transfer",3371.6,674.32,5,2024-03-29,Standard,94.06,"Impulse Item",None,None
13599,41,Male,No,Tablet,TBL345,4,Cancelled,PayPal,5504.87,786.41,7,2024-02-15,Standard,130.66,Accessory,"Impulse Item",Accessory
13600,44,Female,No,Laptop,LTP123,3,Completed,"Credit Card",5394.56,674.32,8,2024-03-30,"Same Day",123.19,Accessory,"Extended Warranty",None
13601,41,Male,No,Smartphone,SMP234,3,Completed,"Bank Transfer",9117.44,1139.68,8,2024-02-08,Expedited,148.65,"Extended Warranty",Accessory,None
13601,41,Male,No,Smartphone,SMP234,4,Completed,"Credit Card",10257.12,1139.68,9,2024-04-02,Expedited,58.66,"Extended Warranty",None,None
13602,77,Female,No,Headphones,HDP456,1,Cancelled,"Credit Card",2167.08,361.18,6,2024-05-06,Expedited,33.3,"Impulse Item",Accessory,None
13603,34,Female,No,Tablet,TBL345,4,Completed,"Credit Card",3145.64,786.41,4,2024-02-27,Standard,31.28,Accessory,None,None
13603,34,Female,No,Smartphone,SMP234,1,Cancelled,"Bank Transfer",11396.8,1139.68,10,2024-05-06,Expedited,36.16,"Impulse Item",None,None
13604,64,Female,Yes,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,2024-06-01,"Same Day",35.2,Accessory,None,None
13606,38,Male,Yes,Laptop,LTP123,4,Completed,"Bank Transfer",5394.56,674.32,8,2024-06-30,Expedited,178.31,Accessory,"Impulse Item",None
13607,35,Female,Yes,Smartphone,SMP234,3,Cancelled,PayPal,3419.04,1139.68,3,2024-04-08,Standard,0,None,None,None
13608,68,Female,No,Laptop,LTP123,2,Completed,"Bank Transfer",4045.92,674.32,6,2024-02-17,Standard,126.69,Accessory,"Extended Warranty","Impulse Item"
13608,68,Female,No,Smartphone,SMP234,1,Completed,"Bank Transfer",1139.68,1139.68,1,2024-04-26,Standard,89.96,"Impulse Item","Extended Warranty",None
13609,55,Male,Yes,Laptop,LTP123,3,Cancelled,PayPal,2022.96,674.32,3,2024-09-21,Standard,0,None,None,None
13611,24,Female,Yes,Tablet,TBL345,5,Cancelled,PayPal,7864.1,786.41,10,2024-03-09,Standard,0,None,None,None
13612,39,Male,No,Laptop,LTP123,3,Cancelled,"Bank Transfer",6743.2,674.32,10,2024-07-28,"Same Day",76.59,"Impulse Item",None,None
13615,24,Male,Yes,Headphones,HDP456,2,Cancelled,"Credit Card",1444.72,361.18,4,2024-02-26,"Same Day",81.3,"Extended Warranty",None,None
13615,24,Male,No,Headphones,HDP456,3,Cancelled,"Bank Transfer",2889.44,361.18,8,2024-04-10,"Same Day",46.32,"Extended Warranty",None,None
13615,24,Male,No,Headphones,HDP456,4,Completed,"Bank Transfer",2167.08,361.18,6,2024-07-30,"Same Day",65.36,"Extended Warranty",None,None
13616,65,Female,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2024-09-01,"Same Day",124.4,"Impulse Item","Extended Warranty",None
13617,23,Female,No,Headphones,HDP456,3,Completed,PayPal,722.36,361.18,2,2024-08-03,Expedited,233.09,"Extended Warranty","Impulse Item",Accessory
13618,25,Female,No,Smartwatch,SWT567,3,Completed,"Bank Transfer",3676,459.5,8,2024-07-28,"Same Day",76.61,"Extended Warranty",None,None
13622,44,Male,No,Headphones,HDP456,4,Completed,PayPal,1083.54,361.18,3,2024-06-24,Expedited,106.28,"Impulse Item","Extended Warranty","Impulse Item"
13624,59,Female,No,Tablet,TBL345,3,Completed,"Credit Card",6291.28,786.41,8,2024-01-16,Standard,113.82,"Impulse Item",Accessory,None
13624,59,Female,No,Laptop,LTP123,5,Completed,"Bank Transfer",1348.64,674.32,2,2024-03-14,Standard,36.3,"Extended Warranty",None,None
13624,59,Female,No,Headphones,HDP456,1,Cancelled,"Bank Transfer",1444.72,361.18,4,2024-07-21,Standard,173.35,"Extended Warranty","Impulse Item","Extended Warranty"
13625,50,Female,No,Smartwatch,SWT567,4,Completed,"Bank Transfer",1838,459.5,4,2024-06-04,"Same Day",58.56,"Extended Warranty","Extended Warranty",None
13626,58,Female,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,2024-06-14,Expedited,0,None,None,None
13628,52,Male,No,Smartwatch,SWT567,5,Cancelled,"Bank Transfer",1378.5,459.5,3,2024-06-01,Standard,0,None,None,None
13629,38,Male,No,Smartphone,SMP234,4,Completed,PayPal,4558.72,1139.68,4,2024-03-16,Expedited,0,None,None,None
13630,24,Male,No,Smartphone,SMP234,5,Completed,"Bank Transfer",9117.44,1139.68,8,2024-01-08,Expedited,79.14,"Extended Warranty","Impulse Item","Impulse Item"
13630,24,Male,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,2024-03-26,Expedited,45.65,Accessory,None,None
13630,24,Male,No,Smartwatch,SWT567,4,Completed,"Bank Transfer",2757,459.5,6,2024-06-08,Standard,52.8,"Impulse Item",None,None
13630,24,Male,Yes,Headphones,HDP456,5,Completed,"Bank Transfer",1805.9,361.18,5,2024-09-07,"Same Day",108.02,"Impulse Item","Extended Warranty",None
13631,53,Female,No,Laptop,LTP123,2,Completed,"Bank Transfer",2022.96,674.32,3,2024-06-23,Expedited,58.91,Accessory,Accessory,None
13632,71,Female,No,Smartphone,SMP234,4,Cancelled,"Bank Transfer",7977.76,1139.68,7,2024-09-20,Expedited,10.77,"Extended Warranty",None,None
13634,70,Male,No,Smartphone,SMP234,1,Completed,PayPal,7977.76,1139.68,7,2024-01-23,"Same Day",20.56,"Extended Warranty",None,None
13635,69,Female,No,Headphones,HDP456,2,Cancelled,"Credit Card",2167.08,361.18,6,2024-02-19,Expedited,92.62,"Extended Warranty",None,None
13635,69,Female,No,Smartphone,SMP234,3,Completed,"Bank Transfer",6838.08,1139.68,6,2024-03-15,Standard,106.66,"Extended Warranty","Extended Warranty",None
13635,69,Female,No,Smartphone,SMP234,1,Completed,"Credit Card",9117.44,1139.68,8,2024-04-27,Expedited,186.24,"Impulse Item","Impulse Item","Extended Warranty"
13635,69,Female,No,Laptop,LTP123,2,Completed,"Credit Card",6068.88,674.32,9,2024-06-30,Standard,61.28,"Extended Warranty","Impulse Item","Impulse Item"
13635,69,Female,No,Laptop,LTP123,4,Completed,PayPal,6068.88,674.32,9,2024-07-09,Standard,33.93,Accessory,None,None
13636,57,Male,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-04-17,Expedited,143.54,Accessory,Accessory,Accessory
13636,57,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,3419.04,1139.68,3,2024-09-23,"Same Day",57.92,"Impulse Item","Extended Warranty",None
13637,62,Female,Yes,Smartwatch,SWT567,1,Completed,"Credit Card",4135.5,459.5,9,2024-02-13,Expedited,160.63,"Impulse Item","Extended Warranty",Accessory
13637,62,Female,Yes,Smartwatch,SWT567,5,Cancelled,PayPal,4135.5,459.5,9,2024-05-14,Expedited,0,None,None,None
13639,72,Female,No,Smartwatch,SWT567,4,Completed,PayPal,3676,459.5,8,2024-03-07,Standard,212.48,"Impulse Item","Extended Warranty","Impulse Item"
13639,72,Female,Yes,Tablet,TBL345,2,Cancelled,PayPal,1572.82,786.41,2,2024-04-14,Expedited,162.66,"Extended Warranty","Impulse Item","Extended Warranty"
13640,68,Female,No,Smartwatch,SWT567,4,Cancelled,"Bank Transfer",919,459.5,2,2024-08-18,Expedited,144.15,"Impulse Item","Impulse Item",None
13643,50,Male,No,Tablet,TBL345,4,Completed,"Credit Card",5504.87,786.41,7,2024-05-04,Expedited,0,None,None,None
13644,42,Male,No,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,2024-02-27,Expedited,93.77,"Extended Warranty",Accessory,None
13648,39,Male,Yes,Smartwatch,SWT567,2,Cancelled,"Bank Transfer",4135.5,459.5,9,2024-03-09,"Same Day",0,None,None,None
13650,24,Female,No,Smartphone,SMP234,4,Completed,"Bank Transfer",3419.04,1139.68,3,2024-01-26,Expedited,0,None,None,None
13650,24,Female,No,Headphones,HDP456,4,Cancelled,"Credit Card",1805.9,361.18,5,2024-07-28,Expedited,88.38,Accessory,"Extended Warranty",None
13651,42,Female,No,Tablet,TBL345,1,Cancelled,PayPal,7864.1,786.41,10,2024-03-20,Standard,129.1,"Extended Warranty","Impulse Item","Extended Warranty"
13652,44,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,4595,459.5,10,2024-01-20,"Same Day",80.91,"Extended Warranty",None,None
13654,56,Male,No,Smartwatch,SWT567,4,Cancelled,"Credit Card",1838,459.5,4,2024-01-02,Standard,147.15,"Impulse Item","Extended Warranty",None
13654,56,Male,Yes,Smartwatch,SWT567,1,Completed,"Credit Card",919,459.5,2,2024-06-08,"Same Day",0,None,None,None
13655,52,Male,No,Smartwatch,SWT567,1,Completed,PayPal,2297.5,459.5,5,2024-07-26,"Same Day",11.44,Accessory,None,None
13657,51,Male,Yes,Tablet,TBL345,1,Completed,"Credit Card",6291.28,786.41,8,2024-06-04,"Same Day",0,None,None,None
13658,45,Female,No,Smartphone,SMP234,1,Completed,"Bank Transfer",4558.72,1139.68,4,2024-02-16,Expedited,88.32,"Extended Warranty",None,None
13658,45,Female,No,Laptop,LTP123,4,Completed,"Bank Transfer",1348.64,674.32,2,2024-05-30,"Same Day",0,None,None,None
13658,45,Female,No,Tablet,TBL345,1,Completed,"Bank Transfer",5504.87,786.41,7,2024-06-05,Standard,97.47,"Impulse Item",None,None
13658,45,Female,No,Headphones,HDP456,4,Cancelled,"Bank Transfer",361.18,361.18,1,2024-08-19,Standard,97.71,"Impulse Item",None,None
13660,28,Male,No,Tablet,TBL345,2,Cancelled,"Credit Card",786.41,786.41,1,2024-03-04,Expedited,0,None,None,None
13661,28,Male,No,Headphones,HDP456,4,Completed,PayPal,3250.62,361.18,9,2024-04-30,"Same Day",35.16,Accessory,None,None
13662,22,Male,No,Headphones,HDP456,4,Cancelled,"Bank Transfer",722.36,361.18,2,2024-04-27,Expedited,117.88,"Impulse Item",Accessory,"Impulse Item"
13664,72,Female,No,Smartphone,SMP234,1,Completed,"Credit Card",11396.8,1139.68,10,2024-02-24,Standard,219.65,"Extended Warranty","Impulse Item","Extended Warranty"
13664,72,Female,Yes,Tablet,TBL345,4,Completed,"Credit Card",4718.46,786.41,6,2024-06-22,Standard,74.14,"Impulse Item",None,None
13664,72,Female,No,Smartwatch,SWT567,1,Cancelled,"Bank Transfer",919,459.5,2,2024-09-01,"Same Day",139.14,"Extended Warranty","Impulse Item",None
13665,29,Female,No,Smartphone,SMP234,5,Completed,"Credit Card",5698.4,1139.68,5,2024-03-28,Expedited,53.09,"Extended Warranty",None,None
13665,29,Female,No,Tablet,TBL345,3,Completed,"Bank Transfer",2359.23,786.41,3,2024-09-12,"Same Day",81.4,"Impulse Item",None,None
13666,65,Female,No,Smartphone,SMP234,1,Cancelled,"Credit Card",1139.68,1139.68,1,2024-04-21,Standard,126.71,"Impulse Item","Extended Warranty","Impulse Item"
13666,65,Female,No,Tablet,TBL345,1,Completed,"Bank Transfer",6291.28,786.41,8,2024-09-03,"Same Day",99.85,"Extended Warranty","Impulse Item",None
13667,51,Male,No,Smartphone,SMP234,4,Completed,"Credit Card",2279.36,1139.68,2,2024-03-28,Expedited,111.15,Accessory,"Impulse Item",None
13668,59,Female,No,Headphones,HDP456,4,Cancelled,"Credit Card",2889.44,361.18,8,2024-03-12,Standard,0,None,None,None
13669,36,Male,Yes,Headphones,HDP456,2,Completed,PayPal,2167.08,361.18,6,2024-04-24,Expedited,0,None,None,None
13670,47,Female,No,Smartwatch,SWT567,3,Completed,"Credit Card",1838,459.5,4,2024-05-04,Expedited,142.9,Accessory,Accessory,None
13670,47,Female,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-09-05,"Same Day",109.84,"Impulse Item",Accessory,None
13672,37,Male,No,Smartphone,SMP234,3,Completed,"Bank Transfer",6838.08,1139.68,6,2024-09-11,Expedited,0,None,None,None
13673,50,Male,No,Smartphone,SMP234,1,Cancelled,"Bank Transfer",7977.76,1139.68,7,2024-08-18,Standard,71.32,Accessory,None,None
13673,50,Male,No,Laptop,LTP123,1,Cancelled,"Credit Card",2697.28,674.32,4,2024-09-12,Standard,99.19,Accessory,"Extended Warranty",None
13673,50,Male,No,Laptop,LTP123,2,Cancelled,"Credit Card",3371.6,674.32,5,2024-09-18,"Same Day",142.66,"Extended Warranty","Impulse Item",None
13674,22,Female,No,Headphones,HDP456,3,Cancelled,"Credit Card",1444.72,361.18,4,2024-05-14,Standard,104.01,"Impulse Item",Accessory,"Impulse Item"
13675,48,Female,Yes,Tablet,TBL345,2,Completed,"Credit Card",4718.46,786.41,6,2024-01-12,Standard,0,None,None,None
13675,48,Female,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-03-01,"Same Day",0,None,None,None
13675,48,Female,No,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,2024-03-07,Expedited,145.56,"Impulse Item","Extended Warranty",None
13675,48,Female,No,Laptop,LTP123,2,Completed,PayPal,6068.88,674.32,9,2024-07-11,"Same Day",226.18,"Extended Warranty","Impulse Item","Extended Warranty"
